timestamp_rel,timestamp,acc,acc0,acc1,acc2,gyro,gyro0,gyro1,gyro2
0,50282,-0.0575039956468319,-0.5488967119178447,-0.7661665079259635,0.2974558269877234,4.915937043063349,-3.8513473712644704,-3.0550876316755105,1.0702603420927688
2,50284,-0.0551482124282285,-0.5509669097035503,-0.7675808523467035,0.3009315966259637,5.36318700459256,-4.229560984122649,-3.297664132051348,-1.2398824109301034
4,50286,-0.0525497803747732,-0.5531591948151819,-0.7692053197029453,0.3045532799488288,5.721691719823459,-4.497562837786787,-3.536903258057196,-3.475945876496297
6,50288,-0.050090362779597,-0.555154478490386,-0.7707994706123411,0.3074893288606985,5.884500384452905,-4.507573323766844,-3.782740739925472,-5.0891422629540095
8,50290,-0.0479574707548808,-0.5567945711336666,-0.7722465817648659,0.3093966572775711,5.832164989305013,-4.21266694585988,-4.033309517720494,-5.858777060306987
10,50292,-0.046144159036859,-0.5580821823163838,-0.7735536459228172,0.3104206411270638,5.6320803474287935,-3.666772320150046,-4.2749397413384775,-5.892249040214538
12,50294,-0.0446348963817613,-0.5590270172258488,-0.774733034808158,0.3107278938155598,5.36334330776843,-2.928203024125277,-4.493448395885723,-5.311221899625343
14,50296,-0.0434140201339083,-0.5596387810493723,-0.7757971201428525,0.3104850287494423,5.106517530329692,-2.055272635273513,-4.674652466468532,-4.237359335488081
16,50298,-0.0424657387664699,-0.5599271789742649,-0.7767582736488641,0.3098586593350944,4.930096239050209,-1.106294731082688,-4.804368938193204,-2.7923250447514354
18,50300,-0.0417741338194782,-0.5599019161878376,-0.7776288670481561,0.3090153989788993,4.870415383767731,-0.1395828890407418,-4.8684147961660384,-1.097782724364082
20,50302,-0.0413231613262506,-0.5595726978774014,-0.7784212720626926,0.3081218610872402,4.9159388489098665,0.7865493133643886,-4.852607025493335,0.7246039287252959
22,50304,-0.0410966528134839,-0.558949229230267,-0.7791478604144367,0.3073446590665003,5.009801379277577,1.6137882986447671,-4.742762611281397,2.5531712175680195
24,50306,-0.041078315955911,-0.5580412154337451,-0.7798210038253522,0.3068504063230628,5.068405359967063,2.283820489312456,-4.524698538636521,4.26625544521541
26,50308,-0.0412517349633733,-0.5568583616751466,-0.7804530740174027,0.3068057162633108,5.000625913135814,2.7383323078795154,-4.18423179266501,5.7421929147188
28,50310,-0.0416003707762195,-0.5554103731417824,-0.7810564427125518,0.3073772022936276,4.718453052483426,2.9190101768580163,-3.7071793584731614,6.85931992912948
30,50312,-0.0421075611439588,-0.5537069550209632,-0.781643481632763,0.3087314778203962,4.140256945800458,2.767540518760012,-3.0793582211672783,7.495972791498801
32,50314,-0.042756520661879,-0.5517578125,-0.7822265625,0.31103515625,3.1908950815990105,2.225609756097561,-2.2865853658536586,7.5304878048780495
34,50316,-0.0435105788449008,-0.5496108998651722,-0.7828153495755,0.3143154281715958,1.8559996141692363,1.2806507395208175,-1.3433794144474365,6.89126274883706
36,50318,-0.0442545027826236,-0.547467167798634,-0.7834086772775958,0.3180417929054357,0.3928314982625578,0.1030820322322248,-0.3790655360990769,5.706941309019556
38,50320,-0.0448548538237708,-0.5455658160815087,-0.7840026725638934,0.3215443269545459,1.179461983835297,-1.090931374427691,0.4483294632321229,4.156228647587755
40,50322,-0.0451796928386305,-0.544146044494919,-0.7845934623919992,0.3241531068219519,2.3043628578381234,-2.085224489118401,0.9807787775868656,2.4178299267038748
42,50324,-0.0450979673004485,-0.5434470484870989,-0.7851771758936934,0.3251982173900459,2.8668985016206388,-2.663636230398977,1.0602589545486485,0.6704489215819122
44,50326,-0.0444944425813601,-0.5436058719797454,-0.7858012001817294,0.3242072941921378,2.76969929370816,-2.702184710780591,0.6078091529346152,-0.93990907138651
46,50328,-0.0433100592918942,-0.5443928712293341,-0.786696920298256,0.3214171093687281,2.413894590432689,-2.407778579196897,-0.1717248010066377,-2.3846146704153552
48,50330,-0.0414980580046696,-0.5454961547764888,-0.7881369918566724,0.3172234937680416,2.295592154219117,-2.0615449364111296,-1.009839498965058,-3.6613658065462498
50,50332,-0.0390116884813186,-0.5466038311618338,-0.7903940704703772,0.3120222782383026,2.542569328238577,-1.9446108831865176,-1.6380315326305914,-4.767860410820818
52,50334,-0.0358031705582453,-0.5474040480807447,-0.793740722182216,0.3062092986312474,2.943273194511124,-2.338062119474193,-1.7878262284147075,-5.701788289514911
54,50336,-0.0319903498614642,-0.5477133106819027,-0.7981558820576341,0.3001967933541278,3.622795323045021,-3.3872638386401084,-1.2849473297057572,-6.434204570232496
56,50338,-0.0282362323322182,-0.5477620963827327,-0.8026714806932388,0.29444990154528,4.806840566290505,-4.799862000925953,-0.2589227718898742,-6.850263499302465
58,50340,-0.0253211004013972,-0.5478641805356189,-0.806128896026422,0.2894444068281665,6.292249526949518,-6.195426357214087,1.0995891786178218,-6.817834672458553
60,50342,-0.0240312662217381,-0.5483333384929451,-0.8073695059945756,0.2856560928262496,7.648951765953181,-7.193526658386864,2.5999302554022097,-6.204787685434489
62,50344,-0.025148402713308,-0.5494831810229758,-0.8052352889095747,0.2835605716597423,8.44868736311006,-7.413895568618496,4.05147758937337,-4.879078286450999
64,50346,-0.0290031970763723,-0.5514514827543544,-0.7992096429948341,0.2834502271438001,8.504812029363919,-6.65031683552909,5.301425623536707,-2.800704644160633
66,50348,-0.0346641132203427,-0.5538660276168451,-0.7906363245871033,0.2850860123447435,8.174858224984552,-5.2013875737671,6.306653177879595,-0.1966224390436364
68,50350,-0.040993783975048,-0.5562626652071218,-0.7811944506146765,0.2881330810690534,7.846279150050349,-3.456705930616957,7.043811511515082,2.6580891025056284
70,50352,-0.0468915910677999,-0.5581772451218585,-0.7725631380058477,0.2922565871232107,7.7041906820972414,-1.8058700533630887,7.489551883556209,5.488350754092799
72,50354,-0.0512935235082021,-0.5591459981995051,-0.7664200749164659,0.2971214089311949,7.647259247394978,-0.6381754709984103,7.620584365065711,8.019164397985142
74,50356,-0.0536095163123078,-0.5588937919459768,-0.7637359995043256,0.3022561669289567,7.445225626986376,-0.1931835814795379,7.442718907803883,10.01566410709816
76,50358,-0.0544325277101948,-0.5576384498914628,-0.7636342081488872,0.3068334044601348,7.045044142770609,-0.319162070222408,7.037810920060145,11.347859668137223
78,50360,-0.05453163310714,-0.5556773202787315,-0.7649399639990707,0.3099682217557419,6.549182816047508,-0.801254290062529,6.49998362464617,11.90267964064944
80,50362,-0.0546752912528013,-0.5533077513505518,-0.7664785302037963,0.310775719046791,6.092264930565219,-1.4246035938354082,5.923360244373633,11.567052584181932
82,50364,-0.0556391027673131,-0.5508268641178837,-0.7670770952050282,0.3083737325608086,5.751499103909578,-1.974639969247468,5.401901418401028,10.228595002312012
84,50366,-0.0578116689206669,-0.5484690492408814,-0.7660943500945968,0.3026354066075916,5.496414916204162,-2.315922757254641,4.984684414634659,7.964839461541842
86,50368,-0.0606494377277959,-0.5463208064180959,-0.7641420387047079,0.2952145743844822,5.248407119293355,-2.4995639960733733,4.614970977089984,5.301058239830784
88,50370,-0.0634714271260088,-0.5444473348463829,-0.7620123800753275,0.2880215388977789,4.959178226860013,-2.603544614359826,4.220782406947836,2.8270108588463487
90,50372,-0.0655953659249282,-0.5429138337225978,-0.760497593246422,0.2829666031537803,4.608204048250202,-2.705845540770158,3.730140005389047,1.1324568402560464
92,50374,-0.0663407175857719,-0.5417851364193849,-0.7603870866823553,0.2819534692764814,4.213456568027563,-2.884237491176409,3.071545269916596,0.8047533400113163
94,50376,-0.0654588147359255,-0.5410626800089912,-0.7619832040512895,0.2857419251711542,3.8994310392700746,-3.180061900991189,2.256716361417004,2.014934335607375
96,50378,-0.0636240049668346,-0.540612847422639,-0.7645506871855763,0.2926548601977223,3.85061369618396,-3.5570543335200586,1.4746492144322536,4.047133955434426
98,50380,-0.061631249011144,-0.5402846990848783,-0.7672211915524415,0.3007025987625904,4.078118106981308,-3.968996357121089,0.9370780179090404,6.071729515708122
100,50382,-0.060278306412975,-0.5399272954202587,-0.7691263726191107,0.3078954652721631,4.452673088853961,-4.369669540152348,0.8557369607940566,7.259098332644118
102,50384,-0.0603602030782487,-0.5393905835150455,-0.7694028505109977,0.3122523117998884,4.928297389550138,-4.713005566613727,1.440726791905642,6.7844539498887375
104,50386,-0.0621318496831045,-0.5386291185461902,-0.7677729742788483,0.3127980820903661,5.661127924962784,-4.970646720154292,2.7094354700219045,4.393586613138071
106,50388,-0.0648055409959681,-0.5377991955049697,-0.7650886886276984,0.3104979976009721,6.712773836506777,-5.148390702626551,4.307598606323296,0.9326607090939047
108,50390,-0.0674749384866448,-0.53708009040068,-0.7623306151832577,0.3065383048615367,7.855837789414279,-5.2559260010698,5.838615353392262,-2.6268111985046545
110,50392,-0.0692351201718642,-0.536651079242617,-0.7604793755712369,0.3021052504018902,8.707033369009716,-5.302941102523339,6.905884863811244,-5.313316545918497
112,50394,-0.0691908284690235,-0.5366890250529519,-0.7605068074605872,0.2983783996222099,8.872338963602548,-5.298977635112966,7.116124978359538,-6.162709168103911
114,50396,-0.0671737979163812,-0.5371658164058246,-0.7626385834579917,0.2959697803470318,8.2397122067545,-5.241102098347291,6.357963985808565,-4.836591579352576
116,50398,-0.0642863345469303,-0.5376951164635861,-0.7657963341821569,0.2944995583239655,7.154300822612137,-5.104578722579116,5.012713469311931,-2.09016152246251
118,50400,-0.0617594928248764,-0.5378544975790486,-0.7687703094801609,0.2934879703058367,5.997753681897207,-4.862475183931139,3.511322302831988,1.2112047637579888
120,50402,-0.0608262851017006,-0.5372215321050243,-0.7703507591990822,0.2924552530454705,5.035962050235516,-4.487859158526056,2.284739360331088,4.202131040500616
122,50404,-0.0627026476640153,-0.5353815412275865,-0.7693457818229856,0.2909267855640726,4.3289648803687095,-3.955168509142888,1.7597099192054644,6.025139716761807
124,50406,-0.0673862366724115,-0.5324150143524392,-0.7657040446805405,0.2887565496276534,3.930810905835066,-3.326399168832228,2.0943597940717256,6.327494914170314
126,50408,-0.0729401899390299,-0.5291878627735563,-0.7611833532884423,0.2863197474240588,4.120493733746808,-2.802429216468209,3.020738170800655,5.557067847677046
128,50410,-0.0772554126256671,-0.5266356986101861,-0.7577020618145295,0.2840378358917267,4.965944328983754,-2.596461572292741,4.2330828461268055,4.232778140684557
130,50412,-0.0782225646309493,-0.5256941339815764,-0.7571785244266406,0.2823322719690952,6.162288893132631,-2.9216991565477306,5.425631616784728,2.8735454165954035
132,50414,-0.0737694179881128,-0.5272830880101019,-0.7614956573432381,0.2816190833148886,7.450433256159459,-3.986101026894116,6.294438363180667,1.991740301326096
134,50416,-0.0637115198592169,-0.531543501119301,-0.7707772859018182,0.2820447956385765,8.764525029664618,-5.737328142213618,6.625704851876606,1.7746502272114746
136,50418,-0.0505879617761544,-0.5374941268329088,-0.7826131112781627,0.2833676935367757,10.008544720841652,-7.74805929957799,6.33549875852804,1.9412518733805089
138,50420,-0.0371536035402683,-0.5440665036088812,-0.7943958854540336,0.2853158879565965,10.956773685847327,-9.561830116866751,5.349980786793199,2.1741253497695165
140,50422,-0.0261657331235173,-0.5501921699051747,-0.8035183604111931,0.287617489845149,11.308904832538094,-10.722176211959432,3.5953116403303205,2.1558507663148143
142,50424,-0.0203336579031901,-0.5548173804697256,-0.807417993461909,0.2900058902094197,10.828972581386925,-10.782113423922231,1.0063186782057432,1.5757577598964387
144,50426,-0.0205679944953814,-0.5574712767300828,-0.8053029423935631,0.2924236140550778,9.903875216914098,-9.670152683109484,-2.138899576313877,0.3905130037329914
146,50428,-0.0254307026725314,-0.5584464930619251,-0.7987007134591737,0.2950871201364847,9.331801814507076,-7.806646412027119,-5.1126115540711385,-1.0930459481363972
148,50430,-0.0333308411841432,-0.5580873283123031,-0.7892957598916845,0.2982314039113876,9.115173652599092,-5.645229240636668,-7.156659663397264,-2.5443859810369966
150,50432,-0.0426892080661087,-0.5567380813282667,-0.7787725349240395,0.3020914608375341,8.34803459371591,-3.6395357988996704,-7.512886312623484,-3.63297398029408
152,50434,-0.0519518084627579,-0.5547449099095199,-0.7688000119709377,0.3068780784652141,5.88987371614957,-2.233582339120644,-5.449928653345648,-4.034686450684636
154,50436,-0.0599442561222722,-0.552513923347505,-0.7605479380713981,0.3120213358304591,1.910116693732936,-1.56119104402552,-1.1005581800757964,-3.632111050683099
156,50438,-0.0659318753433971,-0.5505226516758686,-0.7545913274688977,0.3160212470131843,4.587585771616412,-1.386647158493563,4.373002729221545,-2.554092263918168
158,50440,-0.0692011792639762,-0.5492527997882743,-0.7514704296300116,0.3173234596602682,9.855992448025132,-1.452634849915872,9.74835571408524,-0.9438693806463786
160,50442,-0.0690346082288227,-0.5491860725783857,-0.7517254940213146,0.3143736214185895,13.88456533310325,-1.5018382856835482,13.803102414054155,1.0553183088757296
162,50444,-0.0647593097708845,-0.5507835979768053,-0.7558522189290425,0.3057029609316664,15.407539332473537,-1.2866670713868291,15.353721246952734,3.29814358908546
164,50446,-0.0569859301251725,-0.5539568243829752,-0.7631561915502065,0.2921288616059808,14.27874584996628,-0.8193298069471509,14.255219455181225,5.583503773569991
166,50448,-0.0477205056810099,-0.5580213888776708,-0.7716530080648081,0.2769467268701945,11.495033382146346,-0.3936376854806256,11.488291510456564,7.64983975548855
168,50450,-0.0390429423007957,-0.5622631064330569,-0.7792936968089507,0.2635759923422296,8.096203641702383,-0.3174969380057004,8.089975840648224,9.232566406372849
170,50452,-0.0330349214695896,-0.5659677920212981,-0.7840292861187389,0.2554360936400086,5.175948645556388,-0.8988137955408235,5.097310873625672,10.0670985977546
172,50454,-0.0316888406572584,-0.5684387419149293,-0.7839029901702486,0.2557998713074087,4.267864389619701,-2.426367893166594,3.5110404861229174,9.90148827424566
174,50456,-0.0350808049870822,-0.5693718056403824,-0.7790281123593602,0.2646482841573498,5.917837079773767,-4.759439497356466,3.5168922891877905,8.767560558215276
176,50458,-0.041409269998239,-0.5688501706264795,-0.7715605426818651,0.278714144281434,8.602215817302506,-7.333515713113432,4.496405703778052,6.97714361960953
178,50460,-0.0488101885239312,-0.5669734624736197,-0.7637428561410929,0.2945924161896537,11.18549714089718,-9.566098354927629,5.796991336276944,4.853948633134838
180,50462,-0.0554341864391297,-0.5638413067822017,-0.7578176277403739,0.3088780643920019,12.80774887054633,-10.87468923728919,6.7660597930677095,2.721686773497616
182,50464,-0.0594936794060735,-0.5595735984968483,-0.7559295780311904,0.3182857104082162,12.674608898873169,-10.708470204338044,6.780440739524181,0.8942545884050128
184,50466,-0.0604417257643755,-0.5546771596398429,-0.758355457063837,0.3218141412737099,10.797735511287517,-9.121371885226772,5.778552336278878,-0.5018054842260025
186,50468,-0.0588642342126454,-0.5500062373537282,-0.7636947482575382,0.3205131157051105,7.917977115964577,-6.710333996583319,4.2030678394759295,-1.5081778582112737
188,50470,-0.0554187720217714,-0.546427419002661,-0.7704873600591696,0.3155052410520136,4.802512184554214,-4.091583439775596,2.514571183749981,-2.1725222108427644
190,50472,-0.0508063347112168,-0.5448072919507975,-0.7772732009156067,0.3079131246640152,2.2174112423723416,-1.881347116171506,1.1736463037356737,-2.5424982194124395
192,50474,-0.0457531169125698,-0.545947120843546,-0.7826422267707756,0.2988607661369926,0.9059645021626146,-0.6635459774223034,0.6168293240641484,-2.6638528860687303
194,50476,-0.0409176991968363,-0.5495770303210564,-0.7860050556182058,0.2894949946538023,1.0139010705845484,-0.4923588607615409,0.8863284567033212,-2.5509698082740737
196,50478,-0.0368831300344131,-0.5545518541974134,-0.7874429161650512,0.280981294781235,1.9686307583198888,-0.9890814969618712,1.7021236309301409,-2.192603720540136
198,50480,-0.034224047251973,-0.5597007747265464,-0.7870566902560849,0.2744856978068849,3.287100450895244,-1.762323402437731,2.774751448237484,-1.5767582695114446
200,50482,-0.0335258011519666,-0.5638529741623852,-0.7849472597360795,0.2711742350183455,4.517971457441533,-2.4206940936035544,3.814748510118228,-0.6914371018325308
202,50484,-0.035336153438596,-0.5659051004939545,-0.7812347624738489,0.272120550141198,5.236452025527653,-2.5976246088943578,4.546732475846704,0.4687267222452083
204,50486,-0.0394319298483846,-0.5657115863961886,-0.7763127065892367,0.2770866967739689,5.399697309480517,-2.2789274384410003,4.895224281310497,1.8149849472481303
206,50488,-0.0450066598218691,-0.563838589439836,-0.7707777402358472,0.2848600926076999,5.22199492961064,-1.7122679247784724,4.933291963654092,3.188652798044943
208,50490,-0.051235960422263,-0.5608691567911469,-0.7652313321841007,0.2942050267252634,4.875468012071572,-1.1515253124484024,4.737528658649332,4.429385870152036
210,50492,-0.0572924480196811,-0.5573863356163722,-0.7602749512044168,0.3038857882095317,4.466269784690687,-0.8505788459924171,4.384527502068062,5.376839759085799
212,50494,-0.0623775818701118,-0.5539503890165279,-0.7564884437241431,0.3127063402837816,4.084711964011465,-1.038712864152035,3.950436357515898,5.878050031468126
214,50496,-0.0660740308188813,-0.5508395463137047,-0.7541840028320701,0.319961754655608,3.87083642157274,-1.6407623392451467,3.505891263101131,5.871405623824237
216,50498,-0.0682215881517955,-0.5481415806646952,-0.7534930764995599,0.3252787464230688,3.919941775378771,-2.3759689310546395,3.117806145516868,5.356985999909837
